475	475.000000
478	475.548431
478	475.962494
482	476.889587
471	476.062866
438	471.199860
443	467.854828
436	464.310974
411	458.704895
396	452.431915
418	449.138733
406	445.177673
405	441.624268
425	440.217255
478	443.350647
499	447.806335
527	453.960571
575	463.103699
629	475.301361
632	486.532806
631	496.643951
628	505.631683
588	511.147369
539	512.966736
519	513.355774
497	512.323914
475	510.012726
460	506.970978
459	504.103180
461	501.568878
447	498.409515
447	495.476624
458	493.368622
457	491.356354
458	489.525513
467	488.308655
472	487.439575
472	486.628113
451	484.780487
439	482.438110
424	479.487061
391	475.074005
357	469.252106
333	462.622253
319	455.679413
318	449.101898
323	443.137726
327	437.701141
343	433.314026
356	429.768341
384	427.691315
399	426.402435
391	424.827606
338	421.007568
296	415.536530
270	409.224915
225	401.294678
186	392.099213
159	382.224823
145	372.258667
120	361.749268
114	351.516296
134	342.609894
161	335.247650
179	328.944305
223	324.705292
239	321.300781
244	318.251343
264	316.126465
280	314.722168
306	314.385712
359	316.093506
418	319.963440
512	327.191010
601	337.442017
706	351.128204
836	369.010162
902	388.534637
970	409.694855
1007	431.291809
991	451.402405
997	470.874420
982	488.996460
978	506.205688
995	523.334656
1016	540.469727
1004	556.489319
1000	571.728699
980	585.681702
932	597.450867
890	607.344849
832	614.904236
767	619.993896
687	622.220886
626	622.345947
588	621.216675
535	618.400452
488	614.165161
493	610.248901
521	607.377625
564	605.987976
614	606.243591
686	608.776428
699	611.626160
802	617.614685
816	623.818298
794	629.109497
874	636.683167
768	640.722717
757	644.282104
700	645.980896
659	646.376282
619	645.548096
576	643.454041
513	639.537415
548	636.802979
418	630.298218
389	623.159363
316	614.116150
192	601.743103
117	587.593567
50	571.955444
-5	555.234558
-23	538.547363
-35	522.028442
-25	506.344147
21	492.484375
57	480.104858
122	469.971436
165	461.381104
248	455.398346
327	451.812195
383	449.897736
436	449.512787
507	451.101807
519	452.970276
539	455.329010
593	459.088715
672	464.881683
693	471.063690
763	478.945648
850	488.926208
904	500.051788
957	512.250244
1046	526.464233
1099	541.665588
1132	557.296814
1160	573.216309
1223	590.322998
1250	607.628113
1275	625.067505
1317	643.083557
1370	661.931580
1387	680.637207
1407	699.339417
1468	719.063904
1482	738.591736
1465	757.142517
1474	775.407837
1470	793.060547
1436	809.349304
1365	823.374268
1268	834.554993
1191	843.482117
1067	849.060608
948	851.520569
847	851.408508
752	848.950562
620	843.302917
540	835.836609
411	825.406250
231	810.860168
94	793.379944
-84	772.062012
-281	746.551941
-451	717.654785
-578	686.475098
-709	652.964233
-806	617.981750
-893	581.806946
-925	545.797791
-962	509.852661
-1016	473.576965
-1041	437.690460
-1042	402.727417
-1021	369.221344
-1008	336.919952
-918	307.569214
-902	279.340759
-827	253.585831
-753	230.204422
-659	209.601379
-516	192.831314
-367	179.933289
-248	170.095886
-88	164.183411
60	161.803604
178	162.172501
307	165.463837
410	171.008667
483	178.064850
540	186.232132
585	195.210220
666	205.782394
725	217.415573
732	228.907425
757	240.670120
769	252.403427
746	263.332947
775	274.632751
729	284.640594
711	294.015991
682	302.530548
653	310.206482
637	317.361481
625	324.079132
585	329.763306
560	334.763885
548	339.382782
527	343.434418
536	347.581665
489	350.620117
479	353.373749
456	355.571228
401	356.543304
350	356.403564
316	355.542542
265	353.617676
269	351.823120
286	350.431000
293	349.219727
353	349.299225
379	349.922607
405	351.075775
421	352.538269
432	354.196777
427	355.714172
452	357.717468
476	360.173248
518	363.441956
548	367.254822
585	371.740570
587	376.160919
610	380.947418
625	385.937622
582	389.940796
568	393.571167
511	395.962799
469	397.448730
449	398.495270
415	398.829712
350	397.842712
306	395.991028
249	393.036072
210	389.364532
188	385.334198
173	381.090546
215	377.774750
201	374.249542
191	370.600586
226	367.726532
253	365.451294
274	363.641663
309	362.563232
359	362.493103
402	363.268494
430	364.575775
490	367.029144
558	370.759064
557	374.392487
535	377.521118
521	380.311859
495	382.537567
467	384.172974
441	385.271210
451	386.538086
418	387.143127
387	387.140381
395	387.290955
375	387.055756
320	385.774109
265	383.467529
228	380.501770
197	377.009308
162	372.921936
137	368.447388
142	364.162506
128	359.704193
70	354.247894
33	348.206940
22	342.079926
-35	335.005676
-67	327.469727
-118	319.132080
-134	310.661011
-194	301.245178
-225	291.449829
-254	281.317078
-315	270.265656
-366	258.497253
-385	246.614014
-447	233.820572
-468	220.886093
-496	207.689758
-529	194.134308
-495	181.479218
-481	169.333099
-468	157.671448
-429	146.958359
-378	137.391495
-341	128.687347
-274	121.369492
-183	115.845032
-94	112.040871
-18	109.684387
99	109.491165
232	111.703949
364	116.253555
487	122.928238
581	131.161591
695	141.279388
762	152.399643
834	164.600540
878	177.354904
924	190.698135
933	203.958298
971	217.654755
933	230.412308
917	242.646896
918	254.661407
830	264.883972
778	273.985840
689	281.335327
637	287.623322
541	292.104767
468	295.214508
422	297.455078
340	298.206635
227	296.949310
185	294.975037
138	292.210205
48	287.914246
28	283.347778
8	278.518280
36	274.268158
59	270.495605
89	267.316254
134	264.981873
152	263.004364
163	261.254730
183	259.886780
230	259.364777
267	259.498016
320	260.552948
351	262.128021
418	264.840149
463	268.288086
528	272.805084
548	277.591370
545	282.240265
539	286.702148
559	291.432037
596	296.717957
607	302.098480
648	308.089050
696	314.801453
730	321.979919
723	328.910278
748	336.152924
749	343.287689
758	350.451630
736	357.111786
715	363.291473
714	369.344604
706	375.150238
689	380.560272
678	385.680847
683	390.794983
628	394.871613
599	398.379761
575	401.415161
570	404.311218
539	406.623993
499	408.210205
499	409.768524
462	410.664246
402	410.515717
345	409.393616
310	407.692749
234	404.723022
92	399.376221
35	393.146271
-41	385.723419
-123	377.025452
-233	366.590973
-254	355.980347
-325	344.342224
-398	331.660889
-449	318.330719
-494	304.471741
-548	289.927917
-632	274.205933
-605	259.212494
-618	244.253052
-634	229.269394
-641	214.421951
-579	200.891418
-538	188.290817
-520	176.217285
-466	165.274780
-357	156.383636
-281	148.940887
-214	142.767578
-75	139.065140
66	137.822357
120	137.519348
178	138.207596
237	139.885788
330	143.113861
314	146.014191
329	149.117188
367	152.810333
395	156.911911
342	160.046463
359	163.415833
359	166.728134
341	169.679504
256	171.141373
200	171.630112
95	170.332352
22	167.820282
-121	162.928986
-175	157.208511
-237	150.538239
-326	142.474884
-390	133.465042
-402	124.404610
-408	115.392036
-491	105.131470
-529	94.401535
-569	83.176331
-620	71.278114
-625	59.501751
-623	47.963425
-537	38.078388
-486	29.222219
-415	21.715506
