238.138504	31801	237
241.065262	29322	238
240.045074	26636	238
241.279175	23778	239
241.618134	21403	239
237.999603	19199	239
236.093872	17640	239
234.345154	16407	239
230.974213	15403	238
228.747940	14570	238
228.072052	13862	237
227.419815	13252	236
226.535721	12717	235
225.270828	12119	234
227.697235	11853	234
228.603455	11408	233
229.856598	11044	232
232.447311	10710	232
235.489502	10402	232
238.697632	10120	232
241.640472	9864	232
242.281143	9627	232
243.187180	9407	233
240.871643	9160	233
238.222351	9034	233
237.154800	8826	233
237.818573	8652	233
237.652725	8488	233
239.204468	8334	233
240.946869	8188	233
241.368011	8055	233
242.334473	7930	234
243.296906	7812	234
245.177155	7677	234
242.738312	7612	234
241.848129	7485	235
238.036514	7378	235
236.252258	7271	235
229.765182	7169	234
226.097672	7068	234
219.650223	6971	233
214.369568	6880	232
209.504181	6798	231
205.670502	6704	230
203.597321	6658	229
202.277679	6576	227
202.001068	6507	226
202.757568	6437	225
204.118805	6367	224
206.020874	6300	223
207.491714	6231	222
211.708664	6165	221
214.026505	6102	220
214.422592	6032	219
215.723846	5999	218
214.585922	5942	218
212.705322	5896	217
211.291809	5848	216
208.589203	5798	215
204.972427	5748	214
202.702667	5698	213
202.651978	5647	212
203.127304	5596	211
203.131958	5538	210
205.920441	5510	209
206.996246	5463	209
210.421982	5422	208
213.398560	5383	207
212.827728	5343	207
213.278763	5301	206
212.937714	5259	206
211.300751	5217	205
207.042862	5174	204
203.297699	5126	204
201.046967	5098	203
199.859741	5055	202
200.432770	5019	201
202.163696	4984	200
204.372192	4950	199
208.428833	4917	199
212.361511	4885	198
217.814651	4851	198
222.375626	4818	198
229.042694	4781	198
236.696274	4760	198
244.250839	4723	199
252.730057	4692	200
260.513611	4664	201
269.379578	4638	202
276.632904	4611	203
282.754120	4588	205
285.991730	4564	207
288.890930	4538	208
290.675598	4506	210
291.736298	4486	212
293.497437	4456	214
295.172974	4426	216
294.696381	4400	217
294.363617	4378	219
293.045868	4357	221
291.595490	4338	223
292.004974	4319	224
291.784363	4299	226
291.937927	4275	228
292.357941	4257	230
292.549469	4231	231
292.472626	4206	233
292.647308	4183	235
297.093018	4160	236
292.820160	4139	238
296.211304	4122	240
298.403717	4105	242
302.474823	4089	243
302.061584	4069	245
304.014679	4057	247
306.580505	4036	249
305.804352	4016	251
310.636902	3996	253
315.488525	3976	255
316.082703	3958	257
317.205139	3941	259
318.924744	3927	261
321.456055	3912	263
320.757751	3895	265
318.961273	3887	268
318.861389	3869	270
314.482544	3853	271
311.677460	3835	273
306.208496	3817	275
303.382050	3799	277
297.439758	3781	278
293.190613	3766	279
288.442169	3751	281
284.192047	3734	282
279.309387	3726	283
275.324341	3709	283
271.237305	3695	284
267.908447	3680	285
266.035492	3666	286
265.482391	3651	286
266.607849	3637	287
266.490875	3623	287
267.832214	3610	288
269.106537	3595	289
271.027557	3586	289
271.605804	3575	290
271.461334	3565	291
272.900360	3556	291
273.485199	3544	292
273.131561	3531	293
273.625092	3517	293
271.436737	3504	294
269.792267	3489	294
268.801147	3471	295
268.051483	3464	295
267.809631	3452	296
268.589966	3443	296
270.022858	3435	297
272.218262	3427	297
274.297058	3418	298
278.084015	3407	298
280.158936	3394	299
284.083984	3381	300
286.754395	3367	301
288.988373	3355	301
291.642456	3342	302
295.294739	3331	303
297.460541	3323	304
299.287323	3315	305
299.680542	3308	306
301.587738	3299	307
301.415833	3288	308
301.546356	3276	309
300.061279	3264	310
301.174805	3254	311
300.944092	3241	311
299.022858	3232	312
295.955688	3225	313
293.587372	3220	314
289.552826	3215	314
285.362274	3209	315
282.127319	3201	315
277.209137	3192	316
270.869751	3181	316
265.664246	3172	316
258.327820	3159	316
250.392059	3148	316
243.730377	3139	315
235.420746	3132	315
229.252625	3124	314
219.202560	3117	314
213.614868	3109	313
207.604401	3101	312
200.375793	3091	311
197.323029	3084	309
191.522766	3073	308
187.359833	3064	307
184.432007	3055	305
182.240799	3048	304
178.719894	3041	302
177.608368	3033	301
176.764313	3026	299
175.164642	3019	297
176.116272	3011	296
176.294830	3004	294
176.524078	2994	293
177.532089	2986	291
179.867157	2977	290
182.941422	2968	288
185.478241	2960	287
189.559082	2952	286
189.610825	2947	284
193.006744	2941	283
195.379333	2935	282
197.948883	2934	281
201.639130	2926	279
205.159042	2919	278
206.141006	2910	277
208.637329	2902	276
209.173691	2893	276
211.100754	2885	275
212.279663	2878	274
212.990326	2873	273
213.795517	2868	272
212.775391	2866	271
211.661438	2860	270
211.110870	2854	269
210.895889	2847	268
211.292068	2840	267
212.054718	2832	267
212.231812	2824	266
212.655212	2816	265
211.451324	2810	264
212.678314	2803	263
212.681793	2800	262
211.303375	2794	261
210.318726	2790	260
207.056534	2785	260
205.938858	2779	259
203.522705	2772	258
202.344345	2765	257
199.852310	2757	256
200.770950	2748	255
200.264786	2739	254
200.014618	2736	252
201.586990	2732	252
202.261383	2728	251
202.408875	2725	250
203.130981	2722	249
204.620300	2716	248
205.285614	2711	247
204.300629	2704	246
205.295746	2697	245
205.947067	2689	244
205.887161	2683	243
205.305435	2677	242
204.977020	2673	241
202.887054	2670	241
201.399994	2667	240
198.954987	2663	239
195.477600	2658	238
193.047134	2652	237
188.773026	2646	236
185.785553	2639	234
181.961349	2632	233
179.672150	2624	232
175.730118	2619	231
173.448029	2615	229
171.746979	2611	228
169.720779	2608	227
169.674957	2604	225
169.503860	2600	224
168.418961	2594	223
168.214142	2588	221
167.279800	2583	220
167.799637	2576	219
165.744476	2570	217
165.212219	2564	216
165.025116	2560	215
164.141296	2557	213
164.595718	2554	212
162.661896	2552	211
161.580582	2549	209
161.059204	2543	208
158.695038	2540	206
159.160461	2534	205
157.025299	2528	204
155.997421	2522	202
156.067154	2516	201
155.009399	2512	199
154.324951	2509	198
154.436874	2506	197
155.268188	2504	195
152.565140	2500	194
154.237900	2497	192
153.508453	2492	191
153.066360	2486	190
154.008835	2481	188
154.496414	2475	187
154.824356	2470	186
154.755783	2466	184
154.024872	2463	183
153.427124	2461	182
152.550842	2458	181
152.298660	2457	179
151.427521	2452	178
150.180328	2448	177
149.617142	2443	175
147.119751	2438	174
144.867493	2433	173
141.974838	2429	171
139.269623	2426	170
135.352722	2423	168
131.374985	2420	167
128.961075	2419	165
124.428642	2414	164
120.895203	2411	162
118.869064	2407	160
116.199890	2403	159
113.508949	2399	157
113.695381	2395	155
111.600998	2391	154
111.943329	2389	152
112.360023	2386	150
115.018486	2385	149
114.412239	2384	147
117.632927	2383	146
118.741180	2380	144
122.219101	2378	143
123.890190	2374	141
127.040726	2371	140
131.874725	2367	138
132.320419	2363	137
135.828812	2359	136
137.640656	2360	135
142.353561	2359	134
141.927063	2358	133
144.576431	2357	132
145.514877	2356	130
148.067017	2353	129
147.964294	2350	129
147.102386	2347	128
148.813187	2344	127
147.921600	2340	126
145.839264	2338	125
144.632568	2338	124
144.802536	2337	123
144.251205	2336	122
142.546631	2335	121
140.457047	2334	120
140.062943	2332	119
138.828979	2330	118
135.209213	2328	117
134.767548	2326	116
133.178635	2323	115
134.484406	2321	114
132.411606	2321	113
132.448715	2320	112
133.612045	2320	111
134.425507	2319	110
135.234421	2318	109
133.865128	2317	108
136.288147	2315	107
136.019485	2313	106
137.593033	2310	105
137.277542	2308	104
137.342010	2306	103
137.813278	2305	103
136.744156	2305	102
136.703186	2305	101
135.904327	2304	100
135.066681	2304	99
134.492767	2303	98
132.096741	2302	98
133.031372	2300	97
133.223541	2299	96
132.117050	2296	95
132.807816	2294	94
132.685684	2292	94
133.287811	2292	93
132.453156	2292	92
132.481079	2291	91
131.372589	2290	90
130.083389	2290	90
128.984741	2289	89
127.457741	2287	88
125.166550	2286	87
124.552223	2284	86
120.358864	2282	86
118.922096	2280	85
116.323303	2280	84
115.741615	2280	83
112.499161	2280	82
112.124565	2280	81
109.051208	2281	80
109.493034	2280	79
107.416954	2279	78
105.567032	2278	77
104.206558	2277	76
102.169395	2275	75
101.021545	2275	74
96.407959	2274	73
93.587135	2274	72
91.381569	2274	71
88.612564	2275	70
84.938454	2275	69
81.410957	2274	67
76.501328	2274	66
74.635277	2273	65
70.610947	2272	64
67.119217	2270	62
63.328529	2269	61
60.169563	2268	59
58.741783	2267	58
56.583733	2268	57
53.604362	2267	55
53.474457	2267	54
51.380890	2265	52
51.742104	2264	51
49.431862	2263	49
51.022594	2261	48
50.377872	2260	46
52.632706	2258	45
53.032223	2258	44
55.442535	2258	42
57.618931	2258	41
61.972275	2258	40
63.630676	2258	39
66.555046	2258	37
68.576141	2258	36
71.931946	2258	35
73.245407	2258	34
74.102837	2257	33
75.487419	2256	32
76.485245	2256	31
78.435547	2256	31
78.819733	2256	30
80.362823	2257	29
80.122574	2256	28
80.819511	2256	27
80.960014	2256	26
78.851402	2256	26
79.135910	2255	25
75.589951	2254	24
75.399719	2253	23
71.073868	2253	22
70.351974	2253	21
67.906151	2253	20
64.698486	2253	19
63.136208	2252	18
60.317333	2252	18
58.594540	2252	17
57.134186	2251	16
55.276939	2251	15
54.304817	2250	14
55.157097	2249	13
